,reporting_date,total_cases,new_cases_today,total_tests,new_tests_today,total_deaths,new_deaths_today,OLD_deaths,total_recovered,new_recovered_today,intensive_care_right_now,emergency_calls,information_calls,persons_in_quarantine,persons_in_home_isolation,tests_for_case_definition,tests_upon_request,tests_done_before_today_and_reported_today,rapid_tests,infected_asymptomatic,infected_hospitalized,infected_positive_retests,persons_in_institutional_isolation,persons_in_home_quarantine,persons_in_institutional_quarantine,romania_population_2020
571,2021-04-29,1053629,1850,7341747.0,25351.0,27971.0,138.0,,985827.0,2787.0,1295.0,1826.0,753.0,,30903.0,12806.0,12545.0,,10091.0,,8892.0,436.0,9040.0,45335.0,101.0,19317984
572,2021-04-28,1051779,2240,7316396.0,25253.0,27833.0,150.0,,983040.0,3595.0,1325.0,1940.0,846.0,,31666.0,14165.0,11088.0,,10037.0,,9373.0,466.0,9532.0,44932.0,100.0,19317984
573,2021-04-27,1049539,2019,7291143.0,22024.0,27683.0,172.0,,979445.0,3742.0,1336.0,2456.0,1443.0,,32687.0,12097.0,9874.0,53.0,10266.0,,9851.0,415.0,10004.0,43524.0,105.0,19317984
574,2021-04-26,1047520,1256,7269119.0,6599.0,27511.0,117.0,,975703.0,3227.0,1354.0,1480.0,,,38062.0,3973.0,2626.0,,5115.0,,10443.0,221.0,10333.0,41851.0,99.0,19317984
575,2021-04-25,1046264,1542,7262520.0,12649.0,27394.0,127.0,,972476.0,3730.0,1358.0,1501.0,,,39348.0,5552.0,7097.0,,4930.0,,10312.0,249.0,10395.0,40779.0,89.0,19317984
576,2021-04-24,1044722,2201,7249871.0,21675.0,27267.0,154.0,,968746.0,4906.0,1377.0,2224.0,2287.0,,40542.0,10144.0,11531.0,,11748.0,,10280.0,431.0,10626.0,40888.0,88.0,19317984
577,2021-04-23,1042521,2523,7228196.0,24386.0,27113.0,170.0,,963840.0,4714.0,1391.0,2352.0,1334.0,,42195.0,13118.0,11268.0,,12923.0,,10901.0,493.0,10939.0,41077.0,85.0,19317984
578,2021-04-22,1039998,2989,7203810.0,24867.0,26943.0,150.0,,959126.0,4258.0,1405.0,2623.0,666.0,,43884.0,14391.0,10476.0,,12075.0,,11168.0,536.0,11112.0,41194.0,108.0,19317984
579,2021-04-21,1037009,3006,7178943.0,24562.0,26793.0,175.0,,954868.0,4626.0,1436.0,2591.0,677.0,,45391.0,14919.0,9643.0,,10282.0,,11561.0,533.0,11475.0,41888.0,90.0,19317984
580,2021-04-20,1034003,2931,7154381.0,23762.0,26618.0,237.0,,950242.0,5468.0,1432.0,3278.0,748.0,,46551.0,13178.0,10210.0,424.0,12358.0,,12113.0,618.0,11837.0,42658.0,131.0,19317984
581,2021-04-19,1031072,1768,7130619.0,6484.0,26381.0,149.0,,944774.0,3982.0,1448.0,1971.0,,,50090.0,4277.0,2207.0,,5431.0,,12510.0,246.0,12615.0,43665.0,117.0,19317984
582,2021-04-18,1029304,2265,7124135.0,13677.0,26232.0,160.0,,940792.0,4277.0,1475.0,2076.0,,,52771.0,6286.0,7391.0,,5742.0,,12366.0,346.0,12113.0,44565.0,122.0,19317984
583,2021-04-17,1027039,3474,7110458.0,23909.0,26072.0,135.0,,936515.0,5573.0,1505.0,2925.0,641.0,,53274.0,12622.0,11287.0,,11760.0,,12305.0,586.0,12473.0,44830.0,122.0,19317984
584,2021-04-16,1023565,3264,7086549.0,24683.0,25937.0,137.0,,930942.0,5547.0,1493.0,3080.0,591.0,,55374.0,13564.0,11066.0,53.0,11838.0,,12887.0,619.0,12598.0,45426.0,120.0,19317984
585,2021-04-15,1020301,3852,7061866.0,26132.0,25800.0,195.0,,925395.0,4742.0,1518.0,3333.0,552.0,,56925.0,16640.0,9492.0,,11385.0,,13050.0,1046.0,12605.0,46380.0,128.0,19317984
586,2021-04-14,1016449,4076,7035734.0,26409.0,25605.0,164.0,,920653.0,5189.0,1521.0,3549.0,593.0,,58453.0,16775.0,9634.0,,10797.0,,13360.0,815.0,15599.0,47088.0,131.0,19317984
587,2021-04-13,1012373,3883,7009325.0,23890.0,25441.0,193.0,,915464.0,5166.0,1530.0,4612.0,752.0,,62691.0,15161.0,8729.0,,11905.0,,13661.0,813.0,16347.0,50168.0,124.0,19317984
588,2021-04-12,1008490,2323,6985435.0,7206.0,25248.0,113.0,,910298.0,3639.0,1529.0,2517.0,,,61619.0,5154.0,1998.0,54.0,5441.0,,13845.0,333.0,16275.0,49247.0,122.0,19317984
589,2021-04-11,1006167,3302,6978229.0,15571.0,25135.0,129.0,,906659.0,4420.0,1531.0,2794.0,,,62273.0,7395.0,7569.0,607.0,5743.0,,13500.0,439.0,16033.0,49715.0,137.0,19317984
590,2021-04-10,1002865,4310,6962658.0,26044.0,25006.0,139.0,,902239.0,5666.0,1492.0,3854.0,616.0,,62736.0,13546.0,12498.0,,9621.0,,13337.0,625.0,16274.0,48063.0,107.0,19317984
591,2021-04-09,998555,4942,6936614.0,28786.0,24867.0,134.0,,896573.0,6045.0,1496.0,3965.0,573.0,,64525.0,16720.0,12066.0,,10724.0,,13748.0,1209.0,16675.0,49003.0,102.0,19317984
592,2021-04-08,993613,4989,6907828.0,29278.0,24733.0,172.0,,890528.0,4818.0,1495.0,3982.0,595.0,,67560.0,17439.0,11839.0,,11214.0,,13859.0,1214.0,16271.0,48327.0,95.0,19317984
593,2021-04-07,988624,5407,6878550.0,28737.0,24561.0,175.0,,885710.0,5281.0,1487.0,4529.0,551.0,,66554.0,17135.0,11595.0,7.0,11229.0,,13907.0,1246.0,16504.0,47539.0,109.0,19317984
594,2021-04-06,983217,5231,6849813.0,24809.0,24386.0,196.0,,880429.0,4942.0,1466.0,5462.0,774.0,,67046.0,15422.0,9387.0,,12721.0,,14052.0,1368.0,16724.0,47882.0,122.0,19317984
595,2021-04-05,977986,3611,6825004.0,8452.0,24190.0,120.0,,875487.0,3537.0,1478.0,3033.0,,,65775.0,6013.0,2439.0,,5851.0,,14165.0,690.0,16635.0,48144.0,99.0,19317984
596,2021-04-04,974375,4151,6816552.0,15980.0,24070.0,97.0,,871950.0,4287.0,1456.0,3423.0,,,66589.0,7634.0,8346.0,,5667.0,,13714.0,789.0,16255.0,48346.0,98.0,19317984
597,2021-04-03,970224,5498,6800572.0,26709.0,23973.0,154.0,,867663.0,5526.0,1448.0,4828.0,567.0,,67560.0,14218.0,12491.0,,10634.0,,13409.0,1364.0,16271.0,48327.0,95.0,19317984
598,2021-04-02,964726,5808,6773863.0,29258.0,23819.0,145.0,,862137.0,5732.0,1454.0,4925.0,617.0,,68924.0,16946.0,12312.0,,10476.0,,13476.0,1072.0,16343.0,58218.0,108.0,19317984
599,2021-04-01,958918,6115,6744605.0,29901.0,23674.0,136.0,,856405.0,5733.0,1434.0,5077.0,605.0,,68893.0,18430.0,11471.0,,12081.0,,13252.0,1135.0,16288.0,49147.0,108.0,19317984
600,2021-03-31,952803,6156,6714704.0,29039.0,23538.0,129.0,,850672.0,5315.0,1412.0,5134.0,659.0,,69377.0,19008.0,9975.0,56.0,12515.0,,13248.0,1308.0,16472.0,49682.0,105.0,19317984
601,2021-03-30,946647,6204,6685665.0,27234.0,23409.0,175.0,,845357.0,5230.0,1405.0,6260.0,907.0,,69601.0,17254.0,9980.0,,13153.0,,13257.0,1443.0,16514.0,50589.0,105.0,19317984
602,2021-03-29,940443,3825,6658431.0,8353.0,23234.0,120.0,,840127.0,3067.0,1398.0,3506.0,,,70082.0,6323.0,2030.0,,6002.0,,13185.0,685.0,16321.0,52823.0,104.0,19317984
603,2021-03-28,936618,4439,6650078.0,15385.0,23114.0,117.0,,837060.0,2898.0,1386.0,3735.0,,,70179.0,8880.0,6505.0,,6092.0,,12744.0,697.0,15964.0,57991.0,103.0,19317984
604,2021-03-27,932179,5869,6634693.0,25528.0,22997.0,162.0,,834162.0,3892.0,1373.0,5107.0,828.0,,69565.0,14150.0,11378.0,,11616.0,,12332.0,1175.0,15942.0,53657.0,97.0,19317984
605,2021-03-26,926310,6516,6609165.0,29774.0,22835.0,116.0,,830270.0,5062.0,1364.0,4914.0,630.0,,68984.0,17445.0,12309.0,20.0,10940.0,,12529.0,1311.0,15972.0,54324.0,94.0,19317984
606,2021-03-25,919794,6651,6579391.0,30233.0,22719.0,140.0,,825208.0,5409.0,1348.0,5070.0,659.0,,68607.0,19207.0,11026.0,,11746.0,,12336.0,1196.0,15901.0,71707.0,92.0,19317984
607,2021-03-24,913143,6136,6549158.0,28363.0,22579.0,137.0,,819799.0,5617.0,1351.0,5192.0,614.0,,66639.0,18825.0,9538.0,,11878.0,,12359.0,1144.0,15892.0,54442.0,88.0,19317984
608,2021-03-23,907007,6149,6520795.0,26013.0,22442.0,174.0,,814182.0,5428.0,1367.0,6303.0,969.0,,65912.0,16518.0,9216.0,279.0,12687.0,,12358.0,1229.0,15871.0,53987.0,90.0,19317984
609,2021-03-22,900858,3743,6494782.0,7902.0,22268.0,60.0,,808754.0,2554.0,1339.0,3519.0,,,62720.0,6249.0,1653.0,,5650.0,,12215.0,589.0,15592.0,53920.0,115.0,19317984
610,2021-03-21,897115,4267,6486880.0,15073.0,22208.0,76.0,,806200.0,2974.0,1334.0,3400.0,,,62484.0,8736.0,6337.0,,5319.0,,11897.0,768.0,15467.0,54352.0,116.0,19317984
611,2021-03-20,892848,6096,6471807.0,26038.0,22132.0,112.0,,803226.0,4241.0,1324.0,4922.0,572.0,,60654.0,14866.0,11172.0,,11494.0,,11618.0,1136.0,15371.0,54575.0,90.0,19317984
612,2021-03-19,886752,5593,6445769.0,28405.0,22020.0,143.0,,798985.0,4035.0,1313.0,4766.0,586.0,,59636.0,16882.0,11455.0,68.0,10333.0,,11632.0,1105.0,15240.0,55064.0,91.0,19317984
613,2021-03-18,881159,6174,6417364.0,27564.0,21877.0,90.0,,794950.0,4137.0,1286.0,4832.0,587.0,,58387.0,17978.0,9586.0,,10821.0,,11478.0,1056.0,15290.0,54352.0,85.0,19317984
614,2021-03-17,874985,6186,6389800.0,28044.0,21787.0,89.0,,790813.0,1711.0,1266.0,4929.0,601.0,,71027.0,18881.0,9102.0,61.0,11858.0,,11361.0,1169.0,14956.0,67896.0,728.0,19317984
615,2021-03-16,868799,6118,6361756.0,26569.0,21698.0,133.0,,789102.0,1710.0,1226.0,5659.0,953.0,,54612.0,16882.0,9304.0,383.0,12185.0,,11096.0,1279.0,14757.0,52495.0,85.0,19317984
616,2021-03-15,862681,2972,6335187.0,7089.0,21565.0,82.0,,787392.0,3750.0,1225.0,3275.0,,,54507.0,5474.0,1615.0,,5128.0,,11238.0,438.0,14588.0,52305.0,88.0,19317984
617,2021-03-14,859709,4383,6328098.0,15242.0,21483.0,44.0,,783642.0,2488.0,1232.0,2926.0,,,52307.0,8599.0,6593.0,50.0,5343.0,,10829.0,926.0,14304.0,52688.0,115.0,19317984
618,2021-03-13,855326,4964,6312856.0,26414.0,21439.0,79.0,,781154.0,3439.0,1203.0,4074.0,631.0,,50001.0,13934.0,10762.0,19114.0,10710.0,,10435.0,925.0,13954.0,51694.0,111.0,19317984
619,2021-03-12,850362,5010,6286442.0,27588.0,21360.0,108.0,,777715.0,3438.0,1166.0,4122.0,588.0,,51145.0,15891.0,11697.0,,9995.0,,10515.0,946.0,14125.0,53309.0,113.0,19317984
620,2021-03-11,845352,5236,6258854.0,28454.0,21252.0,96.0,,774277.0,3423.0,1171.0,4121.0,646.0,,49670.0,17822.0,10632.0,,9801.0,,10425.0,873.0,14004.0,52554.0,137.0,19317984
621,2021-03-10,840116,4564,6230400.0,26650.0,21156.0,100.0,,770854.0,3635.0,1140.0,3923.0,553.0,,49076.0,17120.0,9507.0,23.0,10423.0,,10190.0,933.0,13893.0,52142.0,137.0,19317984
622,2021-03-09,835552,4989,6203750.0,24469.0,21056.0,93.0,,767219.0,5588.0,1126.0,4519.0,859.0,,48241.0,15338.0,9131.0,,11150.0,,10157.0,1003.0,14178.0,53407.0,114.0,19317984
623,2021-03-08,830563,2280,6179281.0,7207.0,20963.0,63.0,,761631.0,3648.0,1098.0,2530.0,,,47587.0,5414.0,1793.0,,3233.0,,9825.0,302.0,13913.0,50193.0,115.0,19317984
624,2021-03-07,828283,3288,6172074.0,13079.0,20900.0,46.0,,757983.0,3648.0,1093.0,2459.0,,,47069.0,7378.0,5701.0,,5096.0,,9560.0,464.0,13771.0,50503.0,114.0,19317984
625,2021-03-06,824995,4064,6158995.0,25441.0,20854.0,69.0,,754335.0,2101.0,1070.0,3621.0,612.0,,46419.0,14555.0,10636.0,250.0,8604.0,,9306.0,762.0,13643.0,50156.0,117.0,19317984
626,2021-03-05,820931,4342,6133554.0,27868.0,20785.0,101.0,,752234.0,2561.0,1067.0,3516.0,630.0,,45407.0,16471.0,11397.0,,8469.0,,9222.0,834.0,13212.0,49963.0,127.0,19317984
627,2021-03-04,816589,4271,6105686.0,26410.0,20684.0,98.0,,749673.0,2894.0,1070.0,3667.0,589.0,,44712.0,16885.0,9525.0,,9539.0,,9035.0,832.0,13011.0,50327.0,120.0,19317984
628,2021-03-03,812318,4278,6079276.0,26617.0,20586.0,77.0,,746779.0,2739.0,1032.0,3523.0,719.0,,43457.0,17749.0,8643.0,225.0,8699.0,,8795.0,966.0,12527.0,57455.0,127.0,19317984
629,2021-03-02,808040,3950,6052659.0,23396.0,20509.0,106.0,,744040.0,2569.0,1044.0,3905.0,800.0,,42716.0,15539.0,7853.0,4.0,10152.0,,8536.0,952.0,12347.0,49375.0,131.0,19317984
630,2021-03-01,804090,2096,6029263.0,6616.0,20403.0,53.0,,741471.0,1119.0,1022.0,2146.0,,,40955.0,4431.0,2185.0,,4977.0,,8334.0,456.0,12014.0,48932.0,130.0,19317984
631,2021-02-28,801994,2830,6022647.0,12941.0,20350.0,63.0,,740352.0,1783.0,1006.0,2214.0,,,40937.0,6933.0,6008.0,,4550.0,,8064.0,424.0,11875.0,49718.0,152.0,19317984
632,2021-02-27,799164,3432,6009706.0,23341.0,20287.0,54.0,,738569.0,2549.0,997.0,3115.0,502.0,,40566.0,12856.0,10485.0,,7804.0,,7832.0,638.0,11617.0,51387.0,156.0,19317984
633,2021-02-26,795732,3761,5986365.0,27016.0,20233.0,66.0,,736020.0,2404.0,968.0,3120.0,591.0,,39472.0,15794.0,11222.0,,8860.0,,7847.0,733.0,11232.0,50767.0,133.0,19317984
634,2021-02-25,791971,3923,5959349.0,28141.0,20167.0,81.0,,733616.0,2567.0,985.0,3044.0,606.0,,38907.0,18390.0,9751.0,,8706.0,,7640.0,723.0,10850.0,52541.0,133.0,19317984
635,2021-02-24,788048,3337,5931208.0,26447.0,20086.0,73.0,,731049.0,2797.0,969.0,2994.0,620.0,,38875.0,17019.0,9428.0,,7917.0,,7542.0,710.0,10818.0,52770.0,141.0,19317984
636,2021-02-23,784711,3382,5904761.0,23599.0,20013.0,119.0,,728252.0,2726.0,978.0,3526.0,799.0,,38666.0,15082.0,8517.0,,9381.0,,7463.0,858.0,10623.0,52814.0,162.0,19317984
637,2021-02-22,781329,1634,5881162.0,6279.0,19894.0,47.0,,725526.0,1193.0,972.0,1854.0,,,38255.0,4360.0,1919.0,,3976.0,,7461.0,307.0,10481.0,54585.0,177.0,19317984
638,2021-02-21,779695,2419,5874883.0,12962.0,19847.0,52.0,,724333.0,1849.0,968.0,1720.0,,,38251.0,7063.0,5899.0,,3683.0,,7182.0,628.0,10317.0,56346.0,136.0,19317984
639,2021-02-20,777276,2721,5861921.0,30408.0,19795.0,57.0,,722484.0,2791.0,963.0,2529.0,711.0,,39097.0,13604.0,10416.0,6388.0,7462.0,,7042.0,628.0,10177.0,58670.0,127.0,19317984
640,2021-02-19,774555,2712,5831513.0,26842.0,19738.0,79.0,,719693.0,2514.0,949.0,2589.0,658.0,,40138.0,15249.0,10198.0,1395.0,7669.0,,6982.0,683.0,10145.0,60301.0,136.0,19317984
641,2021-02-18,771843,3058,5804671.0,27599.0,19659.0,71.0,,717179.0,2470.0,936.0,2381.0,625.0,,40235.0,17720.0,9879.0,,7997.0,,6913.0,627.0,10195.0,60534.0,136.0,19317984
642,2021-02-17,768785,2815,5777072.0,27551.0,19588.0,62.0,,714709.0,2732.0,935.0,2369.0,677.0,,40027.0,18188.0,9174.0,189.0,7567.0,,6895.0,699.0,9877.0,61006.0,134.0,19317984
643,2021-02-16,765970,2676,5749521.0,23978.0,19526.0,81.0,,711977.0,2457.0,943.0,2648.0,990.0,,40366.0,14874.0,9077.0,27.0,8811.0,,7045.0,787.0,10194.0,59672.0,127.0,19317984
644,2021-02-15,763294,1331,5725543.0,5945.0,19445.0,79.0,,709520.0,1369.0,941.0,1470.0,,,39646.0,4194.0,1751.0,,3830.0,,7048.0,305.0,10069.0,59158.0,133.0,19317984
645,2021-02-14,761963,1872,5719598.0,11822.0,19366.0,41.0,,708151.0,1757.0,964.0,1456.0,,,39318.0,6455.0,5367.0,,2798.0,,6952.0,361.0,10038.0,60450.0,153.0,19317984
646,2021-02-13,760091,2415,5707776.0,21849.0,19325.0,48.0,,706394.0,2428.0,969.0,1937.0,827.0,,40169.0,11782.0,10067.0,,6723.0,,6915.0,685.0,10056.0,61848.0,152.0,19317984
647,2021-02-12,757676,2550,5685927.0,24608.0,19277.0,77.0,,703966.0,2683.0,973.0,2085.0,736.0,,40804.0,14591.0,10017.0,,6266.0,,7019.0,684.0,10315.0,62094.0,150.0,19317984
648,2021-02-11,755126,2644,5661319.0,24745.0,19200.0,65.0,,701283.0,2749.0,958.0,2192.0,740.0,,39405.0,15184.0,9561.0,,6900.0,,7089.0,720.0,10190.0,60420.0,150.0,19317984
649,2021-02-10,752482,3048,5636574.0,26404.0,19135.0,79.0,,698534.0,3136.0,955.0,2305.0,834.0,,39700.0,16770.0,9417.0,217.0,7597.0,,7233.0,750.0,10078.0,59196.0,153.0,19317984
650,2021-02-09,749434,2797,5610170.0,22229.0,19056.0,95.0,,695398.0,2717.0,937.0,2696.0,1079.0,,39342.0,13421.0,8712.0,96.0,8166.0,,7337.0,861.0,10279.0,57443.0,143.0,19317984
651,2021-02-08,746637,1319,5587941.0,6210.0,18961.0,80.0,,692681.0,1304.0,958.0,1583.0,,,39701.0,4089.0,2121.0,,3310.0,,7563.0,317.0,10254.0,58041.0,139.0,19317984
652,2021-02-07,745318,1975,5581731.0,11949.0,18881.0,72.0,,691377.0,1903.0,966.0,1524.0,,,39701.0,6383.0,5566.0,,3594.0,,7373.0,413.0,10254.0,58041.0,139.0,19317984
653,2021-02-06,743343,2611,5569782.0,21646.0,18809.0,61.0,,689474.0,2782.0,963.0,2190.0,1271.0,,39431.0,12037.0,9609.0,,5527.0,,7347.0,663.0,10203.0,58000.0,162.0,19317984
654,2021-02-05,740732,2580,5548136.0,24527.0,18748.0,73.0,,686692.0,2597.0,954.0,2094.0,1049.0,,39641.0,16316.0,8994.0,217.0,7442.0,,7483.0,750.0,10154.0,58489.0,157.0,19317984
655,2021-02-04,738152,2668,5523609.0,25234.0,18675.0,75.0,,684095.0,2824.0,984.0,2349.0,758.0,,39438.0,16477.0,8757.0,,7267.0,,7747.0,671.0,10257.0,58469.0,158.0,19317984
656,2021-02-03,735484,2752,5498375.0,25550.0,18600.0,87.0,,681271.0,2798.0,1006.0,2083.0,677.0,,39643.0,17107.0,8443.0,,8372.0,,7767.0,827.0,10310.0,56888.0,177.0,19317984
657,2021-02-02,732732,2676,5472825.0,23287.0,18513.0,111.0,,678473.0,2706.0,967.0,2506.0,890.0,,40092.0,14755.0,8532.0,,7180.0,,7855.0,905.0,10310.0,57896.0,166.0,19317984
658,2021-02-01,730056,1313,5449538.0,5801.0,18402.0,67.0,,675767.0,1173.0,971.0,1335.0,,,38989.0,4033.0,1768.0,,3194.0,,7895.0,373.0,10292.0,55550.0,165.0,19317984
659,2021-01-31,728743,1825,5443737.0,11675.0,18335.0,71.0,,674594.0,2062.0,997.0,1509.0,,,39789.0,6417.0,5783.0,,2935.0,,7763.0,410.0,10355.0,57242.0,141.0,19317984
660,2021-01-30,726918,2668,5432062.0,26669.0,18264.0,68.0,,672532.0,3357.0,1018.0,2013.0,439.0,,39253.0,12273.0,12183.0,2213.0,6928.0,,7702.0,808.0,10410.0,57174.0,157.0,19317984
661,2021-01-29,724250,2737,5405393.0,25946.0,18196.0,91.0,,669175.0,3174.0,996.0,2238.0,692.0,,40657.0,14729.0,10936.0,281.0,6147.0,,7788.0,667.0,10107.0,59942.0,153.0,19317984
662,2021-01-28,721513,2901,5379447.0,24847.0,18105.0,90.0,,666001.0,3601.0,989.0,2114.0,645.0,,42062.0,15905.0,8821.0,121.0,6568.0,,7687.0,682.0,10502.0,61560.0,162.0,19317984
663,2021-01-27,718612,3174,5354600.0,25692.0,18015.0,77.0,,662400.0,3805.0,1025.0,2123.0,630.0,,42806.0,17096.0,8508.0,88.0,7523.0,,7839.0,1003.0,10567.0,62634.0,150.0,19317984
664,2021-01-26,715438,2877,5328908.0,22197.0,17938.0,97.0,,658595.0,3720.0,1002.0,2712.0,806.0,,35504.0,14079.0,8118.0,,6885.0,,7922.0,1001.0,10147.0,60492.0,159.0,19317984
665,2021-01-25,712561,1551,5306711.0,5921.0,17841.0,65.0,,654875.0,1750.0,1017.0,1565.0,,,44260.0,4311.0,1610.0,,3198.0,,8018.0,413.0,10807.0,68498.0,153.0,19317984
666,2021-01-24,711010,1816,5300790.0,10916.0,17776.0,54.0,,653125.0,2936.0,1020.0,1594.0,,,46125.0,6491.0,4425.0,,3586.0,,7803.0,471.0,10725.0,71601.0,146.0,19317984
667,2021-01-23,709194,2719,5289874.0,21410.0,17722.0,94.0,,650189.0,4266.0,1016.0,2292.0,663.0,,47762.0,12385.0,9052.0,,5334.0,,7736.0,803.0,10841.0,73210.0,145.0,19317984
668,2021-01-22,706475,2699,5268464.0,23712.0,17628.0,74.0,,645923.0,4635.0,997.0,2045.0,735.0,,47842.0,15012.0,8700.0,,5899.0,,7968.0,783.0,11148.0,76461.0,184.0,19317984
669,2021-01-21,703776,2878,5244752.0,24552.0,17554.0,69.0,,641288.0,5417.0,1005.0,2165.0,645.0,,48505.0,16496.0,8056.0,,5474.0,,8068.0,757.0,11348.0,75834.0,157.0,19317984
670,2021-01-20,700898,3000,5220200.0,26783.0,17485.0,116.0,,635871.0,5635.0,1054.0,2132.0,848.0,,48894.0,18424.0,8344.0,15.0,6026.0,,8240.0,857.0,11691.0,69947.0,157.0,19317984
671,2021-01-19,697898,2745,5193417.0,23060.0,17369.0,98.0,,630236.0,4787.0,1050.0,2335.0,1002.0,,42717.0,14692.0,8368.0,,5432.0,,8417.0,980.0,11462.0,63150.0,136.0,19317984
672,2021-01-18,695153,1509,5170357.0,5808.0,17271.0,50.0,,625449.0,3035.0,1084.0,1407.0,,,36522.0,4303.0,1505.0,,3093.0,,8710.0,427.0,8406.0,61762.0,121.0,19317984
673,2021-01-17,693644,2156,5164549.0,11524.0,17221.0,57.0,,622414.0,2356.0,1076.0,1541.0,,,37146.0,6529.0,4995.0,,3392.0,,8552.0,509.0,8426.0,60554.0,84.0,19317984
674,2021-01-16,691488,3218,5153025.0,23170.0,17164.0,66.0,,620058.0,1385.0,1089.0,2263.0,730.0,,36526.0,12134.0,10387.0,649.0,4409.0,,8485.0,696.0,8425.0,59762.0,85.0,19317984
675,2021-01-15,688270,3353,5129855.0,25626.0,17098.0,63.0,,618673.0,4128.0,1091.0,2398.0,572.0,,33519.0,14620.0,11006.0,,5453.0,,8635.0,788.0,8599.0,68663.0,89.0,19317984
676,2021-01-14,684917,3525,5104229.0,26709.0,17035.0,66.0,,614545.0,4423.0,1101.0,2493.0,674.0,,30365.0,16474.0,10235.0,,5957.0,,8739.0,927.0,8610.0,55792.0,109.0,19317984
677,2021-01-13,681392,4424,5077520.0,28592.0,16969.0,88.0,,610122.0,5077.0,1081.0,2579.0,709.0,,33148.0,18552.0,9809.0,231.0,4476.0,,8751.0,1000.0,8757.0,54347.0,123.0,19317984
678,2021-01-12,676968,3697,5048928.0,24299.0,16881.0,156.0,,605045.0,4335.0,1073.0,3193.0,1020.0,,31401.0,14971.0,8696.0,569.0,,,8783.0,1044.0,8799.0,52071.0,122.0,19317984
679,2021-01-11,673271,1987,5024629.0,7005.0,16725.0,71.0,,600710.0,2100.0,1083.0,1834.0,,,31656.0,4812.0,2193.0,,,,9001.0,399.0,8755.0,49539.0,73.0,19317984
680,2021-01-10,671284,3082,5017624.0,15797.0,16654.0,62.0,,598610.0,2095.0,1065.0,1917.0,,,31382.0,8765.0,7032.0,,,,8744.0,530.0,8637.0,48398.0,72.0,19317984
681,2021-01-09,668202,4403,5001827.0,28319.0,16592.0,86.0,,596515.0,1508.0,1100.0,2898.0,756.0,,30401.0,15011.0,13286.0,22.0,,,8541.0,798.0,8530.0,46157.0,55.0,19317984
682,2021-01-08,663799,4841,4973508.0,39389.0,16506.0,96.0,,595007.0,3411.0,1100.0,2945.0,750.0,,28287.0,18834.0,12758.0,7797.0,,,8727.0,758.0,8585.0,43171.0,55.0,19317984
683,2021-01-07,658958,4951,4934119.0,31393.0,16410.0,111.0,,591596.0,4832.0,1106.0,3071.0,793.0,,26961.0,20599.0,10794.0,,,,8846.0,681.0,8620.0,40651.0,65.0,19317984
684,2021-01-06,654007,5719,4902726.0,34343.0,16299.0,121.0,,586764.0,4908.0,1070.0,3329.0,1021.0,,26141.0,22072.0,12271.0,,,,8847.0,728.0,8711.0,40672.0,47.0,19317984
685,2021-01-05,648288,4729,4868383.0,31022.0,16178.0,121.0,,581856.0,4658.0,1086.0,4201.0,1568.0,,26620.0,18458.0,12564.0,,,,9028.0,793.0,8671.0,40493.0,47.0,19317984
686,2021-01-04,643559,3130,4837361.0,9688.0,16057.0,78.0,,577198.0,2301.0,1100.0,2395.0,,,30529.0,6320.0,3230.0,138.0,,,9148.0,290.0,8957.0,43389.0,63.0,19317984
687,2021-01-03,640429,3034,4827673.0,9829.0,15979.0,60.0,,574897.0,3564.0,1119.0,2398.0,,,31026.0,6220.0,3609.0,,,,8868.0,327.0,8876.0,45554.0,63.0,19317984
688,2021-01-02,637395,1194,4817844.0,4438.0,15919.0,78.0,,571333.0,4968.0,1117.0,1748.0,,,31355.0,3681.0,757.0,,,,8723.0,122.0,8858.0,46736.0,59.0,19317984
689,2021-01-01,636201,3938,4813406.0,15957.0,15841.0,74.0,,566365.0,5572.0,1111.0,2262.0,260.0,,32102.0,10272.0,5681.0,4.0,,,8734.0,536.0,9007.0,48264.0,55.0,19317984
690,2020-12-31,632263,4322,4797449.0,21528.0,15767.0,171.0,,560793.0,6737.0,1130.0,3003.0,437.0,,32581.0,15313.0,6215.0,,,,9124.0,723.0,9099.0,49113.0,54.0,19317984
691,2020-12-30,627941,4875,4775921.0,24864.0,15596.0,127.0,,554056.0,4794.0,1149.0,3123.0,434.0,,32969.0,17552.0,7270.0,42.0,,,9512.0,839.0,9207.0,49973.0,64.0,19317984
692,2020-12-29,623066,4637,4751057.0,24591.0,15469.0,135.0,,549262.0,5921.0,1162.0,3731.0,662.0,,33613.0,15541.0,8701.0,349.0,,,9628.0,866.0,9429.0,52355.0,66.0,19317984
693,2020-12-28,618429,2620,4726466.0,7841.0,15334.0,104.0,,543341.0,2904.0,1197.0,2172.0,,,35604.0,5315.0,2389.0,137.0,,,9957.0,344.0,9594.0,54874.0,65.0,19317984
694,2020-12-27,615809,2049,4718625.0,7783.0,15230.0,122.0,,540437.0,4105.0,1206.0,2182.0,,,36124.0,5688.0,2095.0,,,,9781.0,224.0,9501.0,55820.0,117.0,19317984
695,2020-12-26,613760,1387,4710842.0,4352.0,15108.0,85.0,,536332.0,6024.0,1210.0,1895.0,,,37552.0,3732.0,620.0,,,,9657.0,150.0,9532.0,57380.0,127.0,19317984
